Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Kevon Looney\looneke01,C,21,GSW,66,4,910,4.4,7.6,.580,0.0,0.2,.200,4.4,7.4,.590,1.7,3.0,.545,3.3,5.2,8.5,1.7,1.3,2.2,1.2,4.2,10.6
302,Brook Lopez\lopezbr01,C,29,LAL,74,72,1735,7.7,16.5,.465,2.3,6.7,.345,5.3,9.7,.549,2.3,3.3,.703,1.5,4.6,6.1,2.6,0.6,2.0,2.0,4.0,19.9
303,Robin Lopez\lopezro01,C,29,CHI,64,64,1690,7.3,13.7,.530,0.1,0.3,.286,7.2,13.4,.536,1.4,1.9,.756,2.9,3.3,6.2,2.6,0.3,1.1,2.3,2.3,16.1
304,Kevin Love\loveke01,C,29,CLE,59,59,1651,7.3,15.9,.458,3.0,7.2,.415,4.3,8.7,.494,5.1,5.8,.880,2.2,9.7,11.9,2.2,0.9,0.5,2.0,2.6,22.7
305,Kyle Lowry\lowryky01,PG,31,TOR,78,78,2510,5.8,13.5,.427,3.4,8.5,.399,2.4,5.0,.474,3.2,3.7,.854,0.9,5.3,6.2,7.7,1.2,0.3,2.6,2.8,18.2
306,Timothe Luwawu-Cabarrot\luwawti01,SF,22,PHI,52,7,807,4.5,11.9,.375,2.4,7.0,.335,2.1,4.9,.431,2.1,2.6,.793,0.6,2.6,3.2,2.4,0.5,0.2,1.7,4.3,13.3
307,Tyler Lydon\lydonty01,PF,21,DEN,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Trey Lyles\lylestr01,PF,22,DEN,73,2,1391,7.0,14.2,.491,2.1,5.6,.381,4.8,8.6,.563,2.6,3.7,.706,1.4,7.6,9.0,2.4,0.8,0.9,1.6,2.9,18.7
309,Shelvin Mack\macksh01,PG,27,ORL,69,3,1365,4.7,10.9,.430,1.3,3.7,.345,3.4,7.3,.473,1.8,2.6,.711,0.6,3.8,4.4,7.2,1.4,0.2,2.3,2.4,12.5
310,Josh Magette\magetjo01,PG,28,ATL,18,0,216,2.5,7.7,.326,1.3,3.7,.364,1.2,4.0,.292,1.3,1.3,1.000,0.3,2.8,3.2,9.5,1.3,0.2,1.5,2.7,7.7
311,Ian Mahinmi\mahinia01,C,31,WAS,77,0,1145,4.3,7.8,.556,0.0,0.1,.000,4.3,7.7,.561,2.8,4.0,.703,4.2,5.6,9.8,1.7,1.2,1.3,3.1,7.2,11.5
312,Thon Maker\makerth01,C,20,MIL,74,12,1238,3.8,9.2,.411,0.9,3.0,.298,2.9,6.2,.467,1.9,2.7,.699,2.2,4.4,6.5,1.3,1.1,1.5,1.3,4.7,10.4
313,Boban Marjanovic\marjabo01,C,29,TOT,39,1,337,8.4,15.8,.534,0.0,0.0,,8.4,15.8,.534,8.2,10.4,.794,5.1,10.3,15.4,2.4,1.1,1.2,3.8,5.4,25.1
313,Boban Marjanovic\marjabo01,C,29,DET,19,1,171,8.6,16.6,.519,0.0,0.0,,8.6,16.6,.519,7.6,9.5,.800,3.2,8.8,12.0,2.9,0.8,1.3,4.6,5.9,24.8
313,Boban Marjanovic\marjabo01,C,29,LAC,20,0,166,8.2,15.0,.551,0.0,0.0,,8.2,15.0,.551,8.9,11.3,.788,7.2,11.7,18.9,1.7,1.3,1.1,3.0,5.0,25.4
314,Lauri Markkanen\markkla01,PF,20,CHI,68,68,2020,6.7,15.4,.434,2.6,7.1,.362,4.1,8.2,.497,2.5,3.0,.843,1.4,7.6,9.1,1.4,0.7,0.7,1.5,1.8,18.4
315,Jarell Martin\martija01,PF,23,MEM,73,36,1661,4.8,10.8,.446,0.7,2.1,.347,4.1,8.6,.470,1.9,2.5,.767,2.1,4.8,6.9,1.6,0.8,1.1,1.9,4.6,12.2
316,Frank Mason\masonfr01,PG,23,SAC,52,2,984,5.3,13.9,.379,1.1,3.1,.360,4.1,10.8,.384,3.4,4.2,.817,1.1,3.7,4.8,5.4,1.2,0.4,2.4,2.6,15.1
317,Mangok Mathiang\mathima01,C,25,CHO,4,0,20,7.2,12.6,.571,0.0,0.0,,7.2,12.6,.571,0.0,1.8,.000,5.4,12.6,18.0,0.0,1.8,0.0,0.0,9.0,14.4
318,Wesley Matthews\matthwe02,SF,31,DAL,63,62,2131,4.8,11.8,.406,2.6,6.8,.381,2.2,5.0,.441,1.4,1.7,.822,0.5,2.9,3.3,2.9,1.3,0.3,1.4,2.4,13.5
319,Luc Mbah a Moute\mbahalu01,PF,31,HOU,61,15,1564,3.8,7.9,.481,1.5,4.0,.364,2.4,4.0,.599,1.5,2.2,.684,0.5,3.8,4.3,1.3,1.7,0.6,1.6,2.3,10.6
320,James Michael McAdoo\mcadoja01,PF,25,PHI,3,0,18,4.0,14.0,.286,4.0,14.0,.286,0.0,0.0,,4.0,4.0,1.000,0.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,16.0
321,Patrick McCaw\mccawpa01,SG,22,GSW,57,10,961,3.4,8.4,.409,0.7,3.0,.238,2.7,5.4,.503,1.0,1.3,.765,0.6,2.5,3.1,3.0,1.6,0.4,1.5,2.5,8.6
322,CJ McCollum\mccolcj01,SG,26,POR,81,81,2923,8.2,18.5,.443,2.3,5.9,.397,5.9,12.7,.465,2.6,3.1,.836,0.7,3.3,4.0,3.3,0.9,0.4,1.9,2.1,21.3
323,T.J. McConnell\mccontj01,PG,25,PHI,76,1,1706,4.4,8.9,.499,0.6,1.3,.435,3.9,7.6,.510,0.7,0.8,.795,0.8,4.0,4.8,6.4,1.9,0.3,2.4,2.6,10.1
324,Erik McCree\mccreer01,SF,24,UTA,4,0,8,0.0,9.0,.000,0.0,4.5,.000,0.0,4.5,.000,0.0,0.0,,0.0,4.5,4.5,0.0,4.5,0.0,4.5,0.0,0.0
325,Chris McCullough\mcculch01,PF,22,WAS,19,0,90,7.2,16.8,.429,0.4,3.2,.125,6.8,13.6,.500,3.6,5.6,.643,2.8,7.2,10.0,1.6,0.0,2.0,0.8,3.2,18.4
326,Doug McDermott\mcderdo01,SF,26,TOT,81,4,1768,4.8,10.3,.467,1.9,4.4,.426,3.0,5.9,.497,1.3,1.6,.790,0.8,3.3,4.1,1.6,0.4,0.3,1.1,2.5,12.8
326,Doug McDermott\mcderdo01,SF,26,NYK,55,1,1172,4.6,10.1,.460,1.6,4.2,.387,3.0,5.9,.513,1.2,1.6,.755,1.0,3.1,4.1,1.5,0.3,0.4,1.0,2.2,12.1
326,Doug McDermott\mcderdo01,SF,26,DAL,26,3,596,5.2,10.9,.478,2.4,4.8,.494,2.8,6.1,.465,1.4,1.7,.857,0.4,3.6,4.0,1.8,0.5,0.2,1.3,3.0,14.2
327,JaVale McGee\mcgeeja01,C,30,GSW,65,17,615,8.0,12.8,.621,0.0,0.4,.000,8.0,12.5,.638,2.2,3.0,.731,3.5,6.4,9.9,1.9,1.2,3.3,1.6,5.3,18.1
328,Rodney McGruder\mcgruro01,SG,26,MIA,18,2,299,4.3,8.8,.493,1.8,4.2,.429,2.5,4.6,.553,0.5,1.0,.500,1.3,2.5,3.9,2.0,1.0,0.4,0.5,2.5,11.0
329,Trey McKinney-Jones\mckintr01,SG,27,IND,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Alfonzo McKinnie\mckinal01,SF,25,TOR,14,0,53,5.4,10.2,.533,2.0,6.1,.333,3.4,4.1,.833,1.4,2.0,.667,0.7,4.1,4.8,0.7,0.7,0.7,2.0,5.4,14.3
331,Ben McLemore\mclembe01,SG,24,MEM,56,17,1091,5.2,12.3,.421,1.8,5.2,.346,3.4,7.1,.477,1.7,2.1,.828,1.1,3.5,4.6,1.7,1.3,0.5,2.0,4.6,13.9
332,Josh McRoberts\mcrobjo01,PF,30,DAL,2,0,6,0.0,6.0,.000,0.0,6.0,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
333,Jodie Meeks\meeksjo01,SG,30,WAS,77,0,1119,5.1,12.6,.399,2.3,6.8,.343,2.7,5.9,.464,3.2,3.8,.863,0.5,3.6,4.1,2.3,0.9,0.1,1.2,1.8,15.7
334,Salah Mejri\mejrisa01,C,31,DAL,61,1,729,4.3,6.8,.642,0.0,0.1,.000,4.3,6.6,.657,1.9,3.3,.576,4.2,8.0,12.1,1.7,1.1,3.3,1.9,6.0,10.6
335,Jordan Mickey\mickejo01,PF,23,MIA,23,3,284,4.9,10.4,.476,0.3,2.0,.125,4.7,8.4,.561,1.6,2.4,.684,2.3,8.1,10.3,1.1,0.8,1.3,2.3,4.6,11.8
336,Khris Middleton\middlkh01,SF,26,MIL,82,82,2982,7.2,15.4,.466,1.8,4.9,.359,5.4,10.4,.517,3.9,4.4,.884,0.5,4.6,5.2,4.0,1.4,0.3,2.3,3.3,19.9
337,C.J. Miles\milescj01,SF,30,TOR,70,3,1337,6.1,16.1,.379,4.4,12.2,.361,1.7,3.9,.434,2.2,2.6,.835,0.5,3.6,4.1,1.5,1.0,0.6,1.1,3.6,18.8
338,Darius Miller\milleda01,SF,27,NOP,82,3,1944,4.0,9.0,.444,2.7,6.6,.411,1.3,2.4,.535,1.1,1.2,.866,0.3,2.7,3.0,2.1,0.5,0.3,1.1,3.0,11.8
339,Malcolm Miller\millema01,SF,24,TOR,15,4,126,3.7,8.0,.464,2.3,6.0,.381,1.4,2.0,.714,1.1,1.1,1.000,1.1,3.1,4.3,0.9,0.3,0.6,1.4,2.9,10.9
340,Patty Mills\millspa02,PG,29,SAS,82,36,2107,4.8,11.7,.411,2.6,7.1,.372,2.2,4.6,.470,1.8,2.0,.890,0.4,2.2,2.6,3.9,0.9,0.2,1.8,2.2,14.0
341,Paul Millsap\millspa01,PF,32,DEN,38,37,1143,6.4,13.7,.464,1.2,3.6,.345,5.1,10.1,.506,3.5,5.1,.696,2.0,5.7,7.7,3.3,1.2,1.4,2.3,3.1,17.5
342,Nikola Mirotic\mirotni01,PF,26,TOT,55,14,1494,7.4,16.5,.447,3.3,8.6,.377,4.1,7.9,.525,2.7,3.3,.818,1.4,8.3,9.8,1.9,1.1,0.9,1.5,2.6,20.7
342,Nikola Mirotic\mirotni01,PF,26,CHI,25,3,622,8.3,17.5,.474,4.0,9.3,.429,4.3,8.2,.525,3.8,4.6,.823,1.0,8.2,9.2,2.3,0.9,0.8,1.8,2.6,24.3
342,Nikola Mirotic\mirotni01,PF,26,NOP,30,11,872,6.7,15.8,.427,2.7,8.1,.335,4.0,7.6,.524,1.9,2.4,.810,1.7,8.5,10.2,1.7,1.2,1.1,1.3,2.6,18.1
343,Donovan Mitchell\mitchdo01,SG,21,UTA,79,71,2638,8.1,18.6,.437,2.6,7.5,.340,5.6,11.1,.502,3.3,4.1,.805,0.7,3.3,4.0,4.0,1.6,0.4,2.9,2.9,22.1
344,Naz Mitrou-Long\mitrona01,SG,24,UTA,1,0,1,36.0,36.0,1.000,36.0,36.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
345,Malik Monk\monkma01,SG,19,CHO,63,0,854,6.4,17.9,.360,3.5,10.2,.342,3.0,7.7,.385,1.3,1.6,.842,0.3,2.4,2.8,3.8,0.8,0.4,2.1,2.5,17.7
346,Greg Monroe\monrogr01,C,27,TOT,51,14,1040,7.5,13.4,.565,0.0,0.0,,7.5,13.4,.565,3.0,4.1,.739,3.8,8.3,12.1,3.9,1.5,0.8,3.3,3.3,18.1
346,Greg Monroe\monrogr01,C,27,MIL,5,0,79,7.3,15.0,.485,0.0,0.0,,7.3,15.0,.485,0.9,1.8,.500,2.7,8.7,11.4,2.3,0.0,0.0,2.7,3.2,15.5
346,Greg Monroe\monrogr01,C,27,PHO,20,14,465,7.5,12.0,.626,0.0,0.0,,7.5,12.0,.626,2.4,3.6,.674,3.9,8.5,12.4,3.9,1.2,0.5,3.1,3.1,17.4
346,Greg Monroe\monrogr01,C,27,BOS,26,0,496,7.6,14.4,.530,0.0,0.0,,7.6,14.4,.530,4.0,5.0,.797,3.8,8.1,12.0,4.3,2.0,1.2,3.5,3.5,19.2
347,Luis Montero\montelu01,SG,24,DET,2,0,8,0.0,4.5,.000,0.0,0.0,,0.0,4.5,.000,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0
348,Ben Moore\moorebe01,PF,22,IND,2,0,9,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,0.0,16.0,0.0
349,E'Twaun Moore\mooreet01,SG,28,NOP,82,80,2586,5.9,11.6,.508,1.8,4.2,.425,4.1,7.4,.556,0.7,0.9,.706,0.8,2.5,3.3,2.6,1.1,0.2,1.4,2.5,14.2
350,Eric Moreland\moreler01,PF,26,DET,67,3,805,3.0,5.5,.541,0.0,0.0,,3.0,5.5,.541,0.5,1.3,.379,3.6,8.8,12.4,3.5,1.4,2.3,1.9,5.2,6.4
351,Jaylen Morris\morrija01,SG,22,ATL,6,0,98,4.8,11.8,.406,0.7,3.7,.200,4.0,8.1,.500,0.0,0.0,,0.7,5.1,5.9,2.6,0.7,0.4,2.2,0.7,10.3
352,Marcus Morris\morrima03,PF,28,BOS,54,21,1447,6.5,15.2,.429,2.1,5.8,.368,4.4,9.4,.467,3.1,3.8,.805,1.1,6.1,7.2,1.8,0.9,0.3,1.6,2.5,18.3
353,Markieff Morris\morrima02,PF,28,WAS,73,73,1968,6.0,12.6,.480,1.4,3.8,.367,4.6,8.8,.529,1.9,2.3,.820,1.4,6.1,7.5,2.6,1.0,0.7,2.3,4.0,15.4
354,Monte Morris\morrimo01,PG,22,DEN,3,0,25,5.8,8.6,.667,0.0,1.4,.000,5.8,7.2,.800,2.9,2.9,1.000,0.0,2.9,2.9,10.1,4.3,0.0,1.4,1.4,14.4
355,Johnathan Motley\motlejo01,PF,22,DAL,11,4,176,8.2,15.3,.533,0.2,1.2,.167,8.0,14.1,.565,3.1,5.7,.536,2.9,7.2,10.0,1.4,0.6,0.4,1.8,3.7,19.6
356,Timofey Mozgov\mozgoti01,C,31,BRK,31,13,359,5.2,9.3,.559,0.4,1.8,.222,4.8,7.5,.640,2.3,3.0,.767,3.2,6.6,9.8,1.1,0.5,1.3,3.3,3.9,13.1
357,Emmanuel Mudiay\mudiaem01,PG,21,TOT,64,14,1245,5.9,15.2,.388,1.4,4.3,.318,4.5,10.9,.415,2.8,3.7,.760,0.8,3.6,4.4,6.0,1.2,0.3,3.3,2.3,16.0
357,Emmanuel Mudiay\mudiaem01,PG,21,DEN,42,0,752,6.2,15.4,.401,1.8,4.9,.373,4.4,10.5,.414,3.0,3.7,.808,0.8,3.7,4.5,5.8,1.0,0.2,3.4,2.3,17.2
357,Emmanuel Mudiay\mudiaem01,PG,21,NYK,22,14,493,5.5,14.9,.368,0.7,3.4,.196,4.8,11.5,.418,2.6,3.7,.686,0.7,3.5,4.2,6.2,1.5,0.5,3.0,2.4,14.2
358,Shabazz Muhammad\muhamsh01,SF-SG,25,TOT,43,2,418,7.2,16.2,.447,0.6,2.3,.259,6.6,13.9,.478,3.4,4.3,.780,2.0,4.6,6.5,1.2,0.8,0.3,0.5,2.6,18.4
358,Shabazz Muhammad\muhamsh01,SF,25,MIN,32,2,301,5.6,14.5,.388,0.5,2.3,.211,5.1,12.2,.422,2.6,3.7,.710,1.8,3.6,5.4,0.8,0.6,0.2,0.6,2.8,14.4
358,Shabazz Muhammad\muhamsh01,SG,25,MIL,11,0,117,11.4,20.6,.552,0.9,2.5,.375,10.5,18.2,.576,5.2,5.8,.895,2.5,7.1,9.5,2.2,1.2,0.3,0.3,2.2,28.9
359,Xavier Munford\munfoxa02,SG,25,MIL,6,0,21,1.7,10.3,.167,0.0,3.4,.000,1.7,6.9,.250,1.7,3.4,.500,1.7,0.0,1.7,6.9,1.7,0.0,3.4,6.9,5.1
360,Dejounte Murray\murrade01,PG,21,SAS,81,48,1743,5.6,12.6,.443,0.2,0.7,.265,5.4,11.9,.454,2.2,3.1,.709,2.3,7.2,9.5,4.8,2.0,0.6,2.8,3.1,13.5
361,Jamal Murray\murraja01,PG,20,DEN,81,80,2565,6.7,14.9,.451,2.3,6.1,.378,4.4,8.8,.502,3.2,3.6,.905,1.2,3.0,4.2,3.8,1.1,0.4,2.4,2.4,19.0
362,Mike Muscala\muscami01,C,26,ATL,53,7,1060,4.9,10.6,.458,2.1,5.7,.371,2.8,4.9,.559,1.9,2.1,.919,1.9,5.9,7.8,1.7,1.1,0.9,1.4,2.7,13.8
363,Abdel Nader\naderab01,SF,24,BOS,48,1,522,3.4,10.3,.336,1.6,4.5,.354,1.9,5.8,.321,1.6,2.7,.590,0.9,4.0,4.9,1.8,1.0,0.7,2.3,3.1,10.1
364,Larry Nance\nancela02,C,25,TOT,66,27,1421,6.1,10.5,.581,0.1,0.3,.167,6.0,10.2,.594,2.3,3.5,.664,4.1,7.4,11.5,2.1,2.2,1.0,1.3,4.4,14.5
364,Larry Nance\nancela02,C,25,LAL,42,17,922,5.9,9.9,.601,0.0,0.2,.250,5.9,9.7,.606,2.1,3.4,.632,4.2,6.9,11.1,2.2,2.3,0.8,1.6,4.4,14.1
364,Larry Nance\nancela02,C,25,CLE,24,10,499,6.3,11.5,.550,0.1,0.6,.125,6.3,11.0,.572,2.6,3.6,.720,3.8,8.3,12.1,1.8,2.1,1.3,0.7,4.3,15.4
365,Shabazz Napier\napiesh01,PG,26,POR,74,10,1535,5.2,12.5,.420,1.9,5.1,.376,3.3,7.3,.450,2.7,3.2,.841,0.6,3.4,4.0,3.5,1.9,0.3,2.1,2.0,15.1
366,Jameer Nelson\nelsoja01,PG,35,TOT,50,0,1013,3.4,8.7,.389,1.5,4.4,.331,1.9,4.3,.450,0.6,0.7,.800,0.5,3.2,3.7,6.4,1.0,0.1,2.4,2.9,8.8
366,Jameer Nelson\nelsoja01,PG,35,NOP,43,0,897,3.4,8.2,.410,1.6,4.4,.364,1.8,3.8,.463,0.5,0.7,.765,0.4,3.4,3.9,6.3,0.9,0.1,2.2,2.7,8.9
366,Jameer Nelson\nelsoja01,PG,35,DET,7,0,116,3.4,12.1,.282,0.3,4.3,.071,3.1,7.8,.400,0.9,0.9,1.000,0.6,1.9,2.5,7.1,1.2,0.3,3.4,4.3,8.1
367,Raul Neto\netora01,PG,25,UTA,41,0,498,5.0,10.9,.457,1.4,3.4,.404,3.6,7.5,.481,1.9,2.5,.743,0.5,3.0,3.5,5.4,0.9,0.3,2.6,2.7,13.2
368,Georges Niang\niangge01,PF,24,UTA,9,0,32,4.5,12.4,.364,0.0,4.5,.000,4.5,7.9,.571,1.1,2.3,.500,3.4,6.8,10.1,3.4,2.3,0.0,3.4,1.1,10.1
369,Joakim Noah\noahjo01,C,32,NYK,7,0,40,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,1.8,3.6,.500,5.4,7.2,12.6,3.6,1.8,1.8,3.6,4.5,10.8
370,Nerlens Noel\noelne01,C,23,DAL,30,6,472,4.2,8.0,.524,0.0,0.1,.000,4.2,7.9,.529,1.6,2.1,.750,3.7,9.2,12.8,1.5,2.4,1.7,2.0,4.5,10.0
371,Lucas Nogueira\noguelu01,C,25,TOR,49,3,418,4.2,6.9,.613,0.4,1.6,.263,3.8,5.3,.721,1.6,2.4,.679,1.6,5.9,7.5,1.9,2.0,3.7,1.4,4.2,10.5
372,Dirk Nowitzki\nowitdi01,C,39,DAL,77,77,1900,6.6,14.4,.456,2.6,6.4,.409,3.9,8.0,.494,1.8,2.0,.898,0.4,7.9,8.3,2.3,0.8,0.9,1.0,2.8,17.6
373,Frank Ntilikina\ntilila01,PG,19,NYK,78,9,1706,3.8,10.6,.364,1.1,3.3,.318,2.8,7.2,.385,1.0,1.4,.721,0.8,3.0,3.7,5.3,1.4,0.4,2.8,3.8,9.8
374,Jusuf Nurkic\nurkiju01,C,23,POR,79,79,2088,8.3,16.4,.505,0.0,0.1,.000,8.3,16.3,.508,3.0,4.7,.630,3.3,8.9,12.2,2.5,1.1,1.9,3.2,4.3,19.5
375,David Nwaba\nwabada01,SG,25,CHI,70,21,1646,4.4,9.3,.478,0.4,1.1,.346,4.0,8.1,.496,2.9,4.4,.655,1.9,5.2,7.1,2.3,1.3,0.6,1.7,3.5,12.1
376,Johnny O'Bryant\obryajo01,PF,24,CHO,36,0,379,6.5,16.2,.398,1.3,4.1,.326,5.1,12.2,.422,2.0,2.4,.840,2.8,6.1,8.8,1.3,0.9,0.6,1.4,4.3,16.2
377,Royce O'Neale\onealro01,SF,24,UTA,69,4,1150,3.8,8.9,.423,1.3,3.7,.356,2.4,5.2,.470,1.9,2.4,.803,0.8,6.6,7.4,3.0,1.1,0.5,1.7,3.3,10.7
378,Kyle O'Quinn\oquinky01,C,27,NYK,77,10,1387,5.8,10.0,.583,0.1,0.4,.235,5.7,9.5,.599,2.5,3.3,.772,3.1,9.1,12.2,4.1,0.9,2.5,2.6,5.0,14.3
379,Semi Ojeleye\ojelese01,PF,23,BOS,73,0,1150,2.0,5.9,.346,1.3,3.9,.320,0.8,2.0,.397,0.8,1.3,.610,1.2,3.9,5.0,0.6,0.7,0.1,0.8,2.8,6.1
380,Emeka Okafor\okafoem01,C,35,NOP,26,19,353,4.9,9.7,.505,0.0,0.0,,4.9,9.7,.505,1.8,2.2,.818,4.8,7.4,12.2,0.8,0.8,2.5,1.3,3.1,11.6
381,Jahlil Okafor\okafoja01,C,22,TOT,28,0,353,7.9,14.1,.558,0.1,0.4,.250,7.8,13.7,.567,2.1,3.0,.724,2.1,6.5,8.7,1.2,0.3,1.8,2.1,5.2,17.9
381,Jahlil Okafor\okafoja01,C,22,PHI,2,0,25,5.8,13.0,.444,0.0,0.0,,5.8,13.0,.444,2.9,5.8,.500,5.8,7.2,13.0,1.4,0.0,2.9,4.3,10.1,14.4
381,Jahlil Okafor\okafoja01,C,22,BRK,26,0,328,8.0,14.2,.566,0.1,0.4,.250,7.9,13.7,.576,2.1,2.7,.760,1.9,6.5,8.3,1.2,0.3,1.8,2.0,4.8,18.2
382,Victor Oladipo\oladivi01,SG,25,IND,75,75,2552,9.0,18.9,.477,2.3,6.1,.371,6.8,12.8,.528,4.1,5.2,.799,0.7,4.8,5.5,4.6,2.5,0.8,3.1,2.5,24.5
383,Kelly Olynyk\olynyke01,PF,26,MIA,76,22,1779,6.4,12.9,.497,2.1,5.7,.379,4.2,7.2,.590,2.7,3.5,.770,1.8,6.9,8.7,4.2,1.3,0.7,3.0,4.5,17.6
384,Chinanu Onuaku\onuakch01,C,21,HOU,1,0,22,3.3,8.2,.400,0.0,0.0,,3.3,8.2,.400,0.0,0.0,,1.6,4.9,6.5,1.6,0.0,0.0,4.9,6.5,6.5
385,Cedi Osman\osmande01,SF,22,CLE,61,12,672,4.8,10.0,.484,1.7,4.7,.368,3.1,5.3,.586,1.4,2.5,.565,1.0,5.4,6.4,2.2,1.2,0.2,1.7,4.2,12.7
386,Kelly Oubre\oubreke01,SF,22,WAS,81,11,2231,5.1,12.7,.403,2.0,6.0,.341,3.1,6.8,.456,3.1,3.8,.820,1.0,4.9,5.9,1.6,1.3,0.6,1.5,3.8,15.4
387,Zaza Pachulia\pachuza01,C,33,GSW,69,57,972,5.5,9.8,.564,0.0,0.0,.000,5.5,9.7,.567,2.8,3.4,.806,3.3,8.6,11.9,4.0,1.4,0.6,2.7,4.5,13.8
388,Marcus Paige\paigema01,PG,24,CHO,5,0,28,5.1,18.0,.286,2.6,10.3,.250,2.6,7.7,.333,2.6,2.6,1.000,0.0,5.1,5.1,3.9,0.0,0.0,0.0,0.0,15.4
389,Georgios Papagiannis\papagge01,C,20,TOT,17,0,122,5.3,12.4,.429,0.0,0.0,,5.3,12.4,.429,0.0,0.0,,3.8,7.1,10.9,2.7,1.2,1.8,2.4,3.5,10.6
389,Georgios Papagiannis\papagge01,C,20,SAC,16,0,118,5.2,12.5,.415,0.0,0.0,,5.2,12.5,.415,0.0,0.0,,3.7,7.3,11.0,2.7,0.6,1.8,2.4,3.7,10.4
389,Georgios Papagiannis\papagge01,C,20,POR,1,0,4,9.0,9.0,1.000,0.0,0.0,,9.0,9.0,1.000,0.0,0.0,,9.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,18.0
390,Jabari Parker\parkeja01,PF,22,MIL,31,3,743,7.8,16.1,.482,1.5,3.9,.383,6.3,12.2,.514,1.9,2.6,.741,2.0,5.3,7.3,2.9,1.2,0.5,2.2,2.4,18.9
391,Tony Parker\parketo01,PG,35,SAS,55,21,1071,6.0,13.0,.459,0.3,1.2,.270,5.6,11.8,.479,1.8,2.6,.705,0.2,3.0,3.2,6.6,0.9,0.0,2.3,1.7,14.2
392,Chandler Parsons\parsoch01,SF,29,MEM,36,8,691,5.6,12.2,.462,2.7,6.3,.421,3.0,5.9,.504,0.9,1.4,.630,0.7,4.0,4.7,3.6,0.9,0.6,1.8,2.8,14.8
393,Patrick Patterson\pattepa01,PF,28,OKC,82,3,1270,3.0,7.5,.398,1.9,4.8,.386,1.1,2.7,.421,1.1,1.3,.870,0.9,4.6,5.5,1.6,1.4,0.7,0.9,2.5,9.0
394,Justin Patton\pattoju01,C,20,MIN,1,0,4,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,18.0
395,Brandon Paul\paulbr01,SG,26,SAS,64,2,576,3.4,7.9,.433,0.9,3.4,.278,2.5,4.6,.548,1.4,2.7,.512,0.4,3.9,4.2,2.3,1.6,0.4,1.8,3.6,9.2
396,Chris Paul\paulch01,PG,32,HOU,58,58,1847,7.2,15.6,.460,2.8,7.4,.380,4.3,8.2,.532,4.0,4.3,.919,0.7,5.4,6.1,8.9,1.9,0.3,2.5,2.7,21.1
397,Adreian Payne\paynead01,PF,26,ORL,5,0,43,5.9,8.4,.700,1.7,2.5,.667,4.2,5.9,.714,4.2,5.0,.833,1.7,5.9,7.5,0.0,1.7,0.0,1.7,5.0,17.6
398,Cameron Payne\payneca01,PG,23,CHI,25,14,582,5.4,13.3,.405,2.2,5.6,.385,3.2,7.7,.419,0.7,1.0,.750,1.1,3.2,4.3,7.0,1.6,0.6,2.2,2.7,13.7
399,Elfrid Payton\paytoel01,PG,23,TOT,63,63,1808,6.6,13.3,.493,0.6,1.8,.326,6.0,11.4,.520,2.2,3.3,.649,1.3,4.2,5.5,7.8,1.7,0.4,3.3,2.9,15.9
399,Elfrid Payton\paytoel01,PG,23,ORL,44,44,1257,6.8,13.1,.520,0.7,1.9,.373,6.1,11.2,.545,2.1,3.3,.632,1.3,3.6,5.0,7.9,1.8,0.5,3.3,2.8,16.4
399,Elfrid Payton\paytoel01,PG,23,PHO,19,19,551,5.9,13.7,.435,0.3,1.6,.200,5.6,12.0,.467,2.4,3.5,.685,1.1,5.4,6.5,7.7,1.2,0.4,3.5,3.3,14.6
400,Gary Payton\paytoga02,PG,25,TOT,23,6,221,4.9,12.1,.405,1.0,4.1,.240,3.9,8.0,.490,0.5,1.5,.333,2.1,5.0,7.2,3.4,1.1,0.5,1.1,4.9,11.2
400,Gary Payton\paytoga02,PG,25,MIL,12,6,106,4.4,11.2,.394,0.7,4.1,.167,3.7,7.1,.524,0.7,1.0,.667,1.4,4.4,5.8,3.1,1.0,0.3,1.0,5.8,10.2
